"x"
"1"	9.16145e-16
"2"	2.837815e-15
"3"	1.74291e-13
"4"	3.5863725e-10
"5"	6.194034e-10
"6"	8.4911e-10
"7"	1.13640285714286e-09
"8"	4.73155375e-09
"9"	8.64006666666667e-09
"10"	9.87649e-09
"11"	1.69009454545455e-08
"12"	2.01849833333333e-07
"13"	2.81890769230769e-07
"14"	2.97826928571429e-07
"15"	4.76693333333333e-07
"16"	6.2007375e-07
"17"	7.30812941176471e-07
"18"	1.22649222222222e-06
"19"	1.46300947368421e-06
"20"	1.5216945e-06
"21"	2.29834285714286e-06
"22"	3.29080909090909e-06
"23"	6.23716956521739e-06
"24"	6.57315416666667e-06
"25"	7.95482e-06
"26"	8.26765e-06
"27"	8.77248148148148e-06
"28"	1.02787e-05
"29"	1.17889137931034e-05
"30"	1.45838366666667e-05
"31"	1.6146064516129e-05
"32"	1.6200125e-05
"33"	2.08553333333333e-05
"34"	3.00416111111111e-05
"35"	3.00416111111111e-05
"36"	3.00416111111111e-05
"37"	3.10414324324324e-05
"38"	3.23414473684211e-05
"39"	3.96480512820513e-05
"40"	5.340455e-05
"41"	5.7661e-05
"42"	6.7035e-05
"43"	6.7035e-05
"44"	7.41447727272727e-05
"45"	8.19316666666667e-05
"46"	8.2773652173913e-05
"47"	8.66799791666667e-05
"48"	8.66799791666667e-05
"49"	9.02738e-05
"50"	9.02738e-05
"51"	9.28850980392157e-05
"52"	9.68283333333333e-05
"53"	9.68283333333333e-05
"54"	9.68283333333333e-05
"55"	0.000103193272727273
"56"	0.000105844736842105
"57"	0.000105844736842105
"58"	0.000109413448275862
"59"	0.00013937220338983
"60"	0.000141396229508197
"61"	0.000141396229508197
"62"	0.000147765322580645
"63"	0.000148035625
"64"	0.000148035625
"65"	0.000151258461538462
"66"	0.000161154848484849
"67"	0.000164085671641791
"68"	0.000176816956521739
"69"	0.000176816956521739
"70"	0.000195359142857143
"71"	0.000208343521126761
"72"	0.000211818356164384
"73"	0.000211818356164384
"74"	0.000225865675675676
"75"	0.000229918289473684
"76"	0.000229918289473684
"77"	0.000255951818181818
"78"	0.000256681025641026
"79"	0.000259088860759494
"80"	0.00026705
"81"	0.00026705
"82"	0.00026705
"83"	0.000270293734939759
"84"	0.000277184404761905
"85"	0.000279706823529412
"86"	0.000283036666666667
"87"	0.000283036666666667
"88"	0.000284208314606742
"89"	0.000284208314606742
"90"	0.000293960888888889
"91"	0.000296799891304348
"92"	0.000296799891304348
"93"	0.000325804516129032
"94"	0.000327261145833333
"95"	0.000327261145833333
"96"	0.000327261145833333
"97"	0.000327573092783505
"98"	0.000331789393939394
